date,hour,app,page_url,device,page_views,js_errors,sample_count,lcp_p75_ms,lcp_p95_ms,inp_p75_ms,inp_p95_ms,cls_p75,cls_p95,fcp_p75_ms,fcp_p95_ms,ttfb_p75_ms,ttfb_p95_ms,fetched_at
2026-05-19,7,gi-client-static,/blog/[slug],mobile,121,6,86,2.765625,5.03125,0.158203125,0.224609375,0.0140380859375,0.04931640625,2.59375,5.3125,0.0,0.0,2026-05-21T13:36:59.037674+05:30
2026-05-19,7,gi-client-static,/corporate-bonds,desktop,1,0,1,1.108,1.108,0.064,0.064,0.001,0.001,1.024,1.024,0.0,0.0,2026-05-21T13:36:59.037674+05:30
2026-05-19,7,gi-client-static,/corporate-bonds,mobile,4,0,3,2.6,2.6,0.056,0.056,0.0,0.0,1.33203125,2.6,0.0,0.0,2026-05-21T13:36:59.037674+05:30
2026-05-19,7,gi-client-static,/corporate-fds,mobile,6,0,4,1.94140625,3.076,0.0,0.0,0.0,0.0,1.58203125,1.704,0.0,0.0,2026-05-21T13:36:59.037674+05:30
2026-05-19,7,gi-client-static,/leasex,mobile,2,0,2,1.388,1.388,0.088,0.088,0.0,0.0,0.86,0.86,0.0,0.0,2026-05-21T13:36:59.037674+05:30
2026-05-19,7,gi-client-web,/assets,mobile,24,4,15,4.71875,14.228,0.35546875,1.8,0.32421875,2.428,1.703125,2.53125,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,7,gi-client-web,/assets/bonds,mobile,36,30,17,1.6328125,8.412,0.82421875,1.3203125,1.140625,1.640625,2.421875,7.28125,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,7,gi-client-web,/discover,desktop,4,0,2,1.604,1.604,0.15966796875,0.728,0.887,0.887,0.736,0.736,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,7,gi-client-web,/discover,mobile,295,1,230,4.1875,10.375,0.484375,1.3125,2.46875,3.34375,2.21875,4.8125,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,7,gi-client-web,/discover,tablet,3,0,3,3.192,3.192,0.3837890625,0.392,3.793,3.793,2.108,2.108,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,7,gi-client-web,/external-ui/[uuid],mobile,146,0,134,1.671875,5.0625,0.056,0.056,0.00200653076171875,0.00299835205078125,1.671875,5.3125,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,7,gi-client-web,/login,desktop,9,0,6,1.6171875,13.576,0.112060546875,0.224,0.6259765625,0.7119140625,1.5234375,13.108,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,7,gi-client-web,/login,mobile,67,45,50,1.2734375,3.234375,0.240234375,0.42578125,0.02685546875,1.46875,1.234375,3.46875,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,7,gi-client-web,/portfolio,desktop,2,0,1,1.04,1.04,0.152,0.152,0.15478515625,0.293,0.656,0.656,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,7,gi-client-web,/portfolio,mobile,67,12,44,1.671875,2.78125,0.32421875,0.6796875,0.703125,2.9375,1.046875,5.3125,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,7,gi-client-web,/quick-start,desktop,1,0,1,1.912,1.912,0.0,0.0,0.0,0.0,1.476,1.476,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,7,gi-client-web,/quick-start,mobile,5,0,5,4.921875,5.96,0.183837890625,0.336,0.0150146484375,0.219,4.921875,5.196,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,7,gi-client-web,/signup,mobile,8,0,4,1.5546875,9.856,0.384,0.384,0.021,0.021,1.5546875,9.512,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,7,gi-client-web,/user-kyc,mobile,18,0,13,2.453125,10.32,1.1015625,1.184,0.119140625,1.691,0.98828125,2.144,0.0,0.0,2026-05-21T13:53:43.980049+05:30
2026-05-19,8,gi-client-static,/,desktop,15,0,11,1.60546875,2.768,0.06396484375,0.088,0.00494384765625,0.2,1.55078125,2.896,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-static,/,mobile,98,4,60,2.59375,8.625,0.142578125,0.38671875,0.0050048828125,0.0380859375,2.46875,10.625,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-static,/baskets,desktop,1,0,1,0.852,0.852,0.032,0.032,0.0,0.0,0.752,0.752,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-static,/blog/[slug],desktop,26,0,11,1.94140625,3.514,0.0159912109375,0.176,0.0030059814453125,0.011,3.515625,6.648,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-static,/blog/[slug],mobile,156,29,122,3.46875,10.125,0.193359375,0.9296875,0.017822265625,0.0771484375,2.78125,8.625,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-static,/blog/[slug],unknown,1,0,1,2.732,2.732,0.0,0.0,0.004,0.004,2.668,2.668,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-static,/corporate-bonds,desktop,1,0,1,1.932,1.932,0.016,0.016,0.027,0.027,1.064,1.064,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-static,/corporate-bonds,mobile,2,0,2,2.692,2.692,0.16,0.16,0.0,0.0,2.692,2.692,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-static,/corporate-fds,desktop,3,0,2,0.536,0.536,0.04,0.04,0.0,0.0,4.008,4.008,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-static,/corporate-fds,mobile,3,0,3,3.232,3.232,0.0,0.0,0.0,0.0,3.076,3.076,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-static,/faq/[type]/...,mobile,1,0,1,0.992,0.992,0.176,0.176,0.0,0.0,0.992,0.992,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-static,/leasex,desktop,2,0,1,0.892,0.892,0.0,0.0,0.0,0.0,0.664,0.664,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-static,/loanx,desktop,1,0,1,2.376,2.376,0.072,0.072,0.001,0.001,1.908,1.908,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-static,/sell-anytime,mobile,2,0,1,5.296,5.296,0.0,0.0,0.002,0.002,2.508,2.508,0.0,0.0,2026-05-21T13:37:05.275563+05:30
2026-05-19,8,gi-client-web,/assets,desktop,8,1,7,1.025390625,1.22,0.09619140625,0.176,0.7314453125,0.838,0.53515625,4.78,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/assets,mobile,24,1,12,8.3125,12.092,0.416015625,0.672,1.3875,1.4,1.421875,3.90625,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/assets/bonds,desktop,1,1,1,1047.484,1047.484,0.088,0.088,0.0,0.0,1046.685,1046.685,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/assets/bonds,mobile,51,8,19,1.6171875,3.58,0.6484375,1.953125,0.7578125,1.515625,1.453125,3.28125,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/assets/category/bonds,desktop,1,0,1,0.808,0.808,0.04,0.04,1.223,1.223,0.36,0.36,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/discover,desktop,19,6,12,2.171875,3.74,5.1875,5.8125,0.96484375,1.1484375,0.91015625,2.32,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/discover,mobile,386,0,317,4.1875,10.125,0.41015625,1.140625,2.40625,3.15625,2.15625,5.3125,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/discover,tablet,3,0,2,8.332,8.332,0.424,0.424,1.5,1.5,4.14,4.14,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/external-ui/[uuid],desktop,2,0,1,0.476,0.476,0.0,0.0,0.0,0.0,2.968,2.968,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/external-ui/[uuid],mobile,200,1,186,1.859375,5.0625,0.008,0.008,0.0019989013671875,0.003997802734375,1.796875,5.1875,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/login,desktop,21,1,17,0.919921875,1.328,0.1923828125,0.279296875,0.9921875,0.9921875,0.90234375,4.02,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/login,mobile,86,1,66,1.6015625,3.296875,0.42578125,0.7578125,0.03759765625,1.203125,1.453125,3.28125,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/portfolio,desktop,6,1,1,0.78,0.78,0.0642265625,0.2,0.095947265625,0.107,1.188,1.188,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/portfolio,mobile,77,13,53,2.671875,8.9375,0.33984375,1.015625,0.703125,1.71875,1.765625,6.1875,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/quick-start,desktop,2,0,2,18.896,18.896,0.056,0.056,0.002,0.002,7.828,7.828,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/quick-start,mobile,19,0,11,3.765625,10.973,0.361328125,0.8,0.012939453125,1.493,3.390625,10.756,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/signup,mobile,13,0,8,1.8203125,5.524,0.064,0.064,0.021,0.021,1.5859375,5.392,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,8,gi-client-web,/user-kyc,mobile,33,10,24,4.09375,10.0625,0.32421875,55.4,0.14453125,1.28125,1.109375,5.5625,0.0,0.0,2026-05-21T13:53:49.333580+05:30
2026-05-19,9,gi-client-static,/,desktop,21,4,8,1.55078125,2.228,0.0634765625,0.272,0.00396728515625,0.802,1.26953125,2.224,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-static,/,mobile,136,1,85,3.453125,7.28125,0.142578125,0.35546875,0.001983642578125,0.018798828125,2.90625,6.4375,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-static,/baskets,desktop,2,0,1,2.876,2.876,0.072,0.072,0.001,0.001,2.392,2.392,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-static,/blog,desktop,2,0,1,0.724,0.724,0.0,0.0,0.87,0.87,0.656,0.656,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-static,/blog/[slug],desktop,44,0,28,2.53125,8.875,0.05615234375,1.6,0.003997802734375,0.01104736328125,2.59375,5.1875,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-static,/blog/[slug],mobile,172,11,122,3.28125,7.6875,0.232421875,0.7734375,0.0079345703125,0.04052734375,3.09375,7.3125,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-static,/blog/[slug],tablet,2,0,2,1.72,1.72,0.176,0.176,0.031,0.031,1.576,1.576,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-static,/corporate-bonds,desktop,5,0,3,6.412,6.412,0.0791015625,0.44,0.027,0.027,4.828,4.828,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-static,/corporate-bonds,mobile,3,0,2,1.876,1.876,0.0,0.0,0.004,0.004,1.876,1.876,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-static,/corporate-fds,desktop,4,0,3,1.856,1.856,0.016,0.016,0.003,0.003,1.49,1.49,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-static,/corporate-fds,mobile,5,0,4,3.21484375,3.304,0.12,0.12,0.002,0.002,2.2890625,5.179,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-static,/loanx,desktop,1,0,1,1.668,1.668,0.0,0.0,0.0,0.0,1.056,1.056,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-static,/marketing/[url],tablet,1,0,1,1.503,1.503,0.0,0.0,0.0,0.0,1.357,1.357,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-static,/sell-anytime,mobile,1,0,1,3.072,3.072,0.0,0.0,0.0,0.0,2.124,2.124,0.0,0.0,2026-05-21T13:37:12.184091+05:30
2026-05-19,9,gi-client-web,/assets,desktop,10,0,6,1.1484375,2.552,0.142578125,0.336,0.732421875,0.956,0.837890625,0.916,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/assets,mobile,35,4,14,2.921875,13.292,0.39453125,1.488,1.546875,2.628,1.015625,2.53125,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/assets/bonds,mobile,35,7,11,1.5390625,5.769,0.6796875,1.24,1.390625,2.358,1.3046875,2.859375,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/discover,desktop,18,1,12,0.96484375,4.828,0.079833984375,0.168,1.25390625,1.456,0.47998046875,0.572,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/discover,mobile,477,12,391,4.0625,8.625,0.4453125,1.15625,2.59375,3.40625,2.21875,4.9375,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/discover,tablet,3,2,2,12.204,12.204,0.353515625,0.672,1.671,1.671,4.064,4.064,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/external-ui/[uuid],desktop,1,0,1,0.548,0.548,0.0,0.0,0.0,0.0,0.548,0.548,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/external-ui/[uuid],mobile,218,0,206,1.515625,4.0625,0.104,0.104,0.0019989013671875,0.0030059814453125,1.515625,4.1875,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/external-ui/[uuid],tablet,1,0,1,0.286,0.286,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/login,desktop,29,0,22,0.77734375,1.3984375,0.1591796875,0.87109375,0.41796875,1.015625,0.62109375,1.3203125,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/login,mobile,123,0,95,1.265625,4.5625,0.296875,2.125,0.2890625,0.796875,1.078125,4.1875,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/marketplace,mobile,1,0,1,1.504,1.504,0.272,0.272,1.416,1.416,0.884,0.884,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/portfolio,desktop,5,2,5,1.12109375,2.888,0.14404296875,0.168,0.1064453125,0.236328125,0.775390625,1.756,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/portfolio,mobile,152,12,92,1.515625,3.40625,0.30859375,0.5078125,0.4921875,0.765625,1.140625,2.46875,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/quick-start,desktop,3,0,3,4.216,4.216,0.168,0.168,0.064,0.064,1.76953125,4.216,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/quick-start,mobile,21,0,11,4.34375,16.332,0.263671875,0.92,0.022216796875,0.259,3.328125,13.828,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/referral,mobile,7,4,5,1.97265625,2.268,0.072,0.072,0.173828125,1.334,1.54296875,2.98,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/signup,mobile,15,4,9,1.6015625,2.484,0.336,0.336,0.0200042724609375,0.023,1.4765625,2.484,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,9,gi-client-web,/user-kyc,mobile,30,0,22,2.984375,4.09375,0.28515625,0.37890625,0.20703125,0.953125,0.8515625,1.578125,0.0,0.0,2026-05-21T13:53:55.131998+05:30
2026-05-19,10,gi-client-static,/,desktop,45,0,27,2.09375,2.34375,0.0712890625,0.201171875,0.00494384765625,0.547,1.640625,2.21875,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/,mobile,122,4,74,3.34375,6.9375,0.169921875,0.43359375,0.00604248046875,0.04248046875,3.03125,5.8125,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/,tablet,4,1,3,3.134,3.134,1.256,1.256,0.0,0.0,2.513671875,2.989,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/baskets,desktop,1,0,1,1.676,1.676,0.088,0.088,0.0,0.0,1.324,1.324,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/blog,desktop,4,0,3,0.572,0.572,0.072,0.072,0.032,0.032,0.5595703125,1.004,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/blog,mobile,1,0,1,4.664,4.664,0.48,0.48,0.179,0.179,2.616,2.616,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/blog/[slug],desktop,81,1,48,2.015625,3.765625,0.0634765625,0.5703125,0.0089111328125,0.0089111328125,2.390625,5.03125,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/blog/[slug],mobile,210,33,154,2.984375,6.21875,0.177734375,0.48046875,0.015869140625,0.05712890625,2.71875,6.5625,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/blog/[slug],tablet,2,0,2,2.784,2.784,0.176,0.176,0.033,0.033,2.21,2.21,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/corporate-bonds,desktop,2,0,2,1.264,1.264,0.208,0.208,0.001,0.001,0.832,0.832,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/corporate-bonds,mobile,3,0,1,1.688,1.688,0.0,0.0,0.0,0.0,2.252,2.252,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/corporate-fds,desktop,1,0,1,3.864,3.864,0.048,0.048,0.003,0.003,2.416,2.416,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/corporate-fds,mobile,7,0,5,1.78515625,2.084,0.0799560546875,0.088,0.00400543212890625,0.006,1.41015625,1.992,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/faq/[type]/...,desktop,1,0,1,0.6,0.6,0.08,0.08,0.0,0.0,0.6,0.6,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/faq/[type]/...,mobile,4,2,4,0.544921875,1.068,0.2,0.2,0.0,0.0,0.544921875,1.068,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/invoiceX,desktop,1,0,1,0.912,0.912,0.048,0.048,0.001,0.001,0.564,0.564,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/marketing/[url],mobile,2,0,1,0.848,0.848,0.0,0.0,0.0,0.0,0.748,0.748,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-static,/sell-anytime,mobile,1,0,1,4.492,4.492,0.792,0.792,0.01,0.01,4.492,4.492,0.0,0.0,2026-05-21T13:37:18.798960+05:30
2026-05-19,10,gi-client-web,/assets,desktop,8,1,4,1.0849609375,1.356,0.12,0.12,0.828,0.828,0.7919921875,0.856,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/assets,mobile,78,6,51,2.03125,9.625,0.2392578125,0.462890625,0.5703125,1.515625,1.078125,3.03125,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/assets/bonds,desktop,13,5,9,1.35546875,1.712,0.1279296875,0.288,0.7890625,0.7890625,1.03515625,1.512,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/assets/bonds,mobile,47,2,22,1.8828125,5.40625,0.46484375,2.59375,0.5859375,1.756,1.546875,3.78125,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/assets/category/bonds,desktop,1,0,1,5.004,5.004,0.016,0.016,0.619,0.619,3.164,3.164,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/assets/category/bonds,mobile,2,0,2,18.732,18.732,0.408,0.408,0.22,0.22,11.728,11.728,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/discover,desktop,34,10,21,1.62890625,2.2734375,0.10400390625,0.263671875,0.908203125,1.01171875,0.76953125,1.3984375,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/discover,mobile,504,2,418,4.1875,12.375,0.3671875,1.03125,2.53125,3.53125,2.28125,7.0625,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/discover,tablet,4,0,3,2.924,2.924,0.68,0.68,1.967,1.967,2.24,2.24,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/external-ui/[uuid],desktop,5,0,3,16.288,16.288,0.0,0.0,0.0,0.0,16.288,16.288,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/external-ui/[uuid],mobile,454,8,407,1.609375,4.0625,0.2158203125,0.344,0.0019989013671875,0.0030059814453125,1.578125,4.0625,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/login,desktop,62,0,50,1.0234375,1.7265625,0.169921875,0.34765625,0.9453125,1.676,0.9140625,1.765625,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/login,mobile,106,1,73,1.546875,2.96875,0.232421875,0.6171875,0.4296875,2.8125,1.296875,3.15625,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/login,tablet,6,0,5,2.640625,3.086,0.152,0.152,0.0,0.013,2.265625,2.448,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/portfolio,desktop,12,1,8,1.5234375,10.52,0.1435546875,1.416,0.154296875,0.193359375,1.3671875,7.908,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/portfolio,mobile,122,11,88,2.28125,8.375,0.3359375,0.796875,0.4140625,1.03125,1.671875,4.5625,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/quick-start,desktop,2,0,1,0.82,0.82,0.072,0.072,0.001,0.001,0.704,0.704,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/quick-start,mobile,10,0,6,7.96875,18.496,0.353515625,0.68,0.103515625,1.524,4.6875,18.04,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/quick-start,tablet,1,0,1,3.54,3.54,0.328,0.328,0.0,0.0,3.392,3.392,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/referral,desktop,3,2,3,1.168,1.168,0.096,0.096,1.0712890625,1.104,0.788,0.788,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/referral,mobile,5,2,3,8.192,8.192,0.24,0.24,0.172119140625,0.351,2.734375,5.992,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/referral,tablet,1,1,1,4.197,4.197,0.0,0.0,0.143,0.143,1.529,1.529,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/signup,mobile,7,3,4,0.822265625,2.424,0.184,0.184,0.0,0.0,0.724609375,2.072,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,10,gi-client-web,/user-kyc,mobile,75,0,66,4.5625,10.875,0.33984375,0.7734375,0.010986328125,0.19921875,1.328125,3.53125,0.0,0.0,2026-05-21T13:54:00.758248+05:30
2026-05-19,11,gi-client-static,/,desktop,65,0,44,2.046875,3.265625,0.05615234375,0.30859375,0.0059814453125,0.2734375,2.109375,4.71875,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/,mobile,191,7,132,2.65625,5.1875,0.1201171875,0.44921875,0.00494384765625,0.0771484375,2.21875,4.5625,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/,unknown,3,2,2,9.792,9.792,0.0,0.0,0.003,0.003,5.38,5.38,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/baskets,desktop,1,0,1,0.644,0.644,0.048,0.048,0.001,0.001,0.544,0.544,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/blog,desktop,8,0,6,1.50390625,1.624,0.01605224609375,0.032,0.005001068115234375,0.005001068115234375,1.42578125,1.504,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/blog/[slug],desktop,81,7,56,2.03125,6.4375,0.0634765625,0.37890625,0.004974365234375,0.0250244140625,2.03125,6.5625,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/blog/[slug],mobile,245,25,178,3.21875,7.8125,0.216796875,0.9140625,0.015869140625,0.158203125,2.90625,7.1875,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/blog/[slug],tablet,1,0,1,18.097,18.097,0.08,0.08,0.047,0.047,17.266,17.266,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/corporate-bonds,desktop,12,0,12,2.046875,4.896,0.06396484375,0.08,0.00099945068359375,0.0260009765625,1.6015625,3.488,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/corporate-bonds,mobile,5,0,3,6.816,6.816,0.128,0.128,0.004,0.004,6.816,6.816,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/corporate-fds,desktop,5,0,4,2.0546875,2.556,0.0159912109375,0.064,0.0010013580322265625,0.002,1.55859375,1.704,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/corporate-fds,mobile,8,0,8,2.8515625,3.084,0.1435546875,0.864,0.004,0.004,2.8515625,3.084,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/faq/[type]/...,mobile,3,0,3,0.876,0.876,0.0,0.0,0.006,0.006,0.876,0.876,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/invoicex,mobile,1,0,1,2.404,2.404,0.4,0.4,0.0,0.0,1.52,1.52,0.0,0.0,2026-05-21T13:37:25.222418+05:30
2026-05-19,11,gi-client-static,/leasex,desktop,6,0,6,1.89453125,2.316,0.048095703125,0.056,0.0009918212890625,0.332,0.845703125,1.588,0.0,0.0,2026-05-21T13:37:25.222418+05:30
