channel_handle,snapshot_date,dimension,bucket,video_count,avg_views
@fixedreturnsacademy,2026-07-22,hour,3,1,310.0
@fixedreturnsacademy,2026-07-22,hour,13,2,2679.0
@fixedreturnsacademy,2026-07-22,hour,11,3,645.3
@fixedreturnsacademy,2026-07-22,hour,10,1,245.0
@fixedreturnsacademy,2026-07-23,day,Wednesday,38,2061.3
@fixedreturnsacademy,2026-07-23,day,Monday,39,3216.5
@fixedreturnsacademy,2026-07-23,day,Saturday,26,883.5
@fixedreturnsacademy,2026-07-23,day,Friday,42,1714.7
@fixedreturnsacademy,2026-07-23,day,Thursday,38,832.6
@fixedreturnsacademy,2026-07-23,day,Tuesday,43,1121.9
@fixedreturnsacademy,2026-07-23,day,Sunday,16,1801.6
@fixedreturnsacademy,2026-07-23,hour,19,48,1697.6
@fixedreturnsacademy,2026-07-23,hour,20,7,1725.9
@fixedreturnsacademy,2026-07-23,hour,18,55,1636.5
@fixedreturnsacademy,2026-07-23,hour,14,10,2879.1
@fixedreturnsacademy,2026-07-23,hour,16,18,620.6
@fixedreturnsacademy,2026-07-23,hour,17,80,1699.5
@fixedreturnsacademy,2026-07-23,hour,21,3,390.3
@fixedreturnsacademy,2026-07-23,hour,15,9,687.8
@fixedreturnsacademy,2026-07-23,hour,22,2,15844.5
@fixedreturnsacademy,2026-07-23,hour,12,3,355.7
@fixedreturnsacademy,2026-07-23,hour,3,1,310.0
@fixedreturnsacademy,2026-07-23,hour,13,2,2682.0
@fixedreturnsacademy,2026-07-23,hour,11,3,645.3
@fixedreturnsacademy,2026-07-23,hour,10,1,245.0
@fixedreturnsacademy,2026-07-24,day,Wednesday,38,2067.1
@fixedreturnsacademy,2026-07-24,day,Monday,39,3225.9
@fixedreturnsacademy,2026-07-24,day,Saturday,26,884.8
@fixedreturnsacademy,2026-07-24,day,Friday,42,1718.4
@fixedreturnsacademy,2026-07-24,day,Thursday,38,834.3
@fixedreturnsacademy,2026-07-24,day,Tuesday,43,1125.9
@fixedreturnsacademy,2026-07-24,day,Sunday,16,1807.4
@fixedreturnsacademy,2026-07-24,hour,19,48,1703.7
@fixedreturnsacademy,2026-07-24,hour,20,7,1731.1
@fixedreturnsacademy,2026-07-24,hour,18,55,1641.5
@fixedreturnsacademy,2026-07-24,hour,14,10,2880.8
@fixedreturnsacademy,2026-07-24,hour,16,18,621.7
@fixedreturnsacademy,2026-07-24,hour,17,80,1703.0
@fixedreturnsacademy,2026-07-24,hour,21,3,391.0
@fixedreturnsacademy,2026-07-24,hour,15,9,688.3
@fixedreturnsacademy,2026-07-24,hour,22,2,15923.5
@fixedreturnsacademy,2026-07-24,hour,12,3,356.0
@fixedreturnsacademy,2026-07-24,hour,3,1,310.0
@fixedreturnsacademy,2026-07-24,hour,13,2,2685.0
@fixedreturnsacademy,2026-07-24,hour,11,3,646.7
@fixedreturnsacademy,2026-07-24,hour,10,1,245.0
@fixedreturnsacademy,2026-07-25,day,Friday,43,1683.3
@fixedreturnsacademy,2026-07-25,day,Wednesday,38,2072.6
@fixedreturnsacademy,2026-07-25,day,Monday,39,3235.6
@fixedreturnsacademy,2026-07-25,day,Saturday,26,886.1
@fixedreturnsacademy,2026-07-25,day,Thursday,38,835.6
@fixedreturnsacademy,2026-07-25,day,Tuesday,43,1129.4
@fixedreturnsacademy,2026-07-25,day,Sunday,16,1814.1
@fixedreturnsacademy,2026-07-25,hour,19,49,1675.8
@fixedreturnsacademy,2026-07-25,hour,20,7,1736.6
@fixedreturnsacademy,2026-07-25,hour,18,55,1646.5
@fixedreturnsacademy,2026-07-25,hour,14,10,2883.0
@fixedreturnsacademy,2026-07-25,hour,16,18,622.4
@fixedreturnsacademy,2026-07-25,hour,17,80,1706.4
@fixedreturnsacademy,2026-07-25,hour,21,3,391.7
@fixedreturnsacademy,2026-07-25,hour,15,9,689.2
@fixedreturnsacademy,2026-07-25,hour,22,2,16004.0
@fixedreturnsacademy,2026-07-25,hour,12,3,356.3
@fixedreturnsacademy,2026-07-25,hour,3,1,310.0
@fixedreturnsacademy,2026-07-25,hour,13,2,2690.5
@fixedreturnsacademy,2026-07-25,hour,11,3,647.0
@fixedreturnsacademy,2026-07-25,hour,10,1,245.0
@fixedreturnsacademy,2026-07-26,day,Friday,43,1688.5
@fixedreturnsacademy,2026-07-26,day,Wednesday,38,2078.3
@fixedreturnsacademy,2026-07-26,day,Monday,39,3243.9
@fixedreturnsacademy,2026-07-26,day,Saturday,26,887.8
@fixedreturnsacademy,2026-07-26,day,Thursday,38,837.2
@fixedreturnsacademy,2026-07-26,day,Tuesday,43,1133.7
@fixedreturnsacademy,2026-07-26,day,Sunday,16,1818.2
@fixedreturnsacademy,2026-07-26,hour,19,49,1683.7
@fixedreturnsacademy,2026-07-26,hour,20,7,1741.3
@fixedreturnsacademy,2026-07-26,hour,18,55,1651.4
@fixedreturnsacademy,2026-07-26,hour,14,10,2885.8
@fixedreturnsacademy,2026-07-26,hour,16,18,623.3
@fixedreturnsacademy,2026-07-26,hour,17,80,1709.8
@fixedreturnsacademy,2026-07-26,hour,21,3,391.7
@fixedreturnsacademy,2026-07-26,hour,15,9,689.8
@fixedreturnsacademy,2026-07-26,hour,22,2,16057.0
@fixedreturnsacademy,2026-07-26,hour,12,3,358.3
@fixedreturnsacademy,2026-07-26,hour,3,1,310.0
@fixedreturnsacademy,2026-07-26,hour,13,2,2694.0
@fixedreturnsacademy,2026-07-26,hour,11,3,647.7
@fixedreturnsacademy,2026-07-26,hour,10,1,245.0
@fixedreturnsacademy,2026-07-27,day,Friday,43,1694.6
@fixedreturnsacademy,2026-07-27,day,Wednesday,38,2086.0
@fixedreturnsacademy,2026-07-27,day,Monday,39,3253.5
@fixedreturnsacademy,2026-07-27,day,Saturday,26,888.9
@fixedreturnsacademy,2026-07-27,day,Thursday,38,838.8
@fixedreturnsacademy,2026-07-27,day,Tuesday,43,1138.3
@fixedreturnsacademy,2026-07-27,day,Sunday,16,1824.3
@fixedreturnsacademy,2026-07-27,hour,19,49,1693.2
@fixedreturnsacademy,2026-07-27,hour,20,7,1747.4
@fixedreturnsacademy,2026-07-27,hour,18,55,1656.9
@fixedreturnsacademy,2026-07-27,hour,14,10,2888.7
@fixedreturnsacademy,2026-07-27,hour,16,18,623.9
@fixedreturnsacademy,2026-07-27,hour,17,80,1713.8
@fixedreturnsacademy,2026-07-27,hour,21,3,392.3
@fixedreturnsacademy,2026-07-27,hour,15,9,690.6
@fixedreturnsacademy,2026-07-27,hour,22,2,16116.5
@fixedreturnsacademy,2026-07-27,hour,12,3,361.3
@fixedreturnsacademy,2026-07-27,hour,3,1,310.0
@fixedreturnsacademy,2026-07-27,hour,13,2,2697.5
@fixedreturnsacademy,2026-07-27,hour,11,3,647.7
@fixedreturnsacademy,2026-07-27,hour,10,1,245.0
@fixedreturnsacademy,2026-07-28,day,Monday,40,3188.1
@fixedreturnsacademy,2026-07-28,day,Friday,43,1700.3
@fixedreturnsacademy,2026-07-28,day,Wednesday,38,2093.9
@fixedreturnsacademy,2026-07-28,day,Saturday,26,890.5
@fixedreturnsacademy,2026-07-28,day,Thursday,38,840.2
@fixedreturnsacademy,2026-07-28,day,Tuesday,43,1143.4
@fixedreturnsacademy,2026-07-28,day,Sunday,16,1831.4
@fixedreturnsacademy,2026-07-28,hour,17,81,1699.1
@fixedreturnsacademy,2026-07-28,hour,19,49,1702.1
@fixedreturnsacademy,2026-07-28,hour,20,7,1752.3
@fixedreturnsacademy,2026-07-28,hour,18,55,1663.5
@fixedreturnsacademy,2026-07-28,hour,14,10,2892.6
@fixedreturnsacademy,2026-07-28,hour,16,18,624.6
@fixedreturnsacademy,2026-07-28,hour,21,3,392.7
@fixedreturnsacademy,2026-07-28,hour,15,9,691.4
@fixedreturnsacademy,2026-07-28,hour,22,2,16203.0
@fixedreturnsacademy,2026-07-28,hour,12,3,363.3
@fixedreturnsacademy,2026-07-28,hour,3,1,310.0
@fixedreturnsacademy,2026-07-28,hour,13,2,2701.0
@fixedreturnsacademy,2026-07-28,hour,11,3,648.0
@fixedreturnsacademy,2026-07-28,hour,10,1,245.0
@fixedreturnsacademy,2026-07-29,day,Tuesday,44,1124.6
@fixedreturnsacademy,2026-07-29,day,Monday,40,3201.9
@fixedreturnsacademy,2026-07-29,day,Friday,43,1706.6
@fixedreturnsacademy,2026-07-29,day,Wednesday,38,2100.6
@fixedreturnsacademy,2026-07-29,day,Saturday,26,891.4
@fixedreturnsacademy,2026-07-29,day,Thursday,38,841.6
@fixedreturnsacademy,2026-07-29,day,Sunday,16,1837.5
@fixedreturnsacademy,2026-07-29,hour,19,50,1678.4
@fixedreturnsacademy,2026-07-29,hour,17,81,1704.0
@fixedreturnsacademy,2026-07-29,hour,20,7,1757.6
@fixedreturnsacademy,2026-07-29,hour,18,55,1670.1
@fixedreturnsacademy,2026-07-29,hour,14,10,2895.1
@fixedreturnsacademy,2026-07-29,hour,16,18,625.2
@fixedreturnsacademy,2026-07-29,hour,21,3,392.7
@fixedreturnsacademy,2026-07-29,hour,15,9,692.2
@fixedreturnsacademy,2026-07-29,hour,22,2,16305.0
@fixedreturnsacademy,2026-07-29,hour,12,3,364.0
@fixedreturnsacademy,2026-07-29,hour,3,1,310.0
@fixedreturnsacademy,2026-07-29,hour,13,2,2704.0
@fixedreturnsacademy,2026-07-29,hour,11,3,649.3
@fixedreturnsacademy,2026-07-29,hour,10,1,245.0
@fixedreturnsacademy,2026-07-30,day,Tuesday,44,1132.1
@fixedreturnsacademy,2026-07-30,day,Monday,40,3211.2
@fixedreturnsacademy,2026-07-30,day,Friday,43,1711.7
@fixedreturnsacademy,2026-07-30,day,Wednesday,38,2105.4
@fixedreturnsacademy,2026-07-30,day,Saturday,26,893.2
@fixedreturnsacademy,2026-07-30,day,Thursday,38,843.2
@fixedreturnsacademy,2026-07-30,day,Sunday,16,1842.8
@fixedreturnsacademy,2026-07-30,hour,19,50,1686.9
@fixedreturnsacademy,2026-07-30,hour,17,81,1707.5
@fixedreturnsacademy,2026-07-30,hour,20,7,1763.3
@fixedreturnsacademy,2026-07-30,hour,18,55,1676.3
@fixedreturnsacademy,2026-07-30,hour,14,10,2897.6
@fixedreturnsacademy,2026-07-30,hour,16,18,626.3
@fixedreturnsacademy,2026-07-30,hour,21,3,393.3
@fixedreturnsacademy,2026-07-30,hour,15,9,692.3
@fixedreturnsacademy,2026-07-30,hour,22,2,16370.0
@fixedreturnsacademy,2026-07-30,hour,12,3,367.3
@fixedreturnsacademy,2026-07-30,hour,3,1,310.0
@fixedreturnsacademy,2026-07-30,hour,13,2,2709.0
@fixedreturnsacademy,2026-07-30,hour,11,3,651.0
@fixedreturnsacademy,2026-07-30,hour,10,1,247.0
@fixedreturnsacademy,2026-07-31,day,Thursday,39,823.9
@fixedreturnsacademy,2026-07-31,day,Tuesday,44,1140.0
@fixedreturnsacademy,2026-07-31,day,Monday,40,3222.4
@fixedreturnsacademy,2026-07-31,day,Friday,43,1718.2
@fixedreturnsacademy,2026-07-31,day,Wednesday,38,2112.1
@fixedreturnsacademy,2026-07-31,day,Saturday,26,894.8
@fixedreturnsacademy,2026-07-31,day,Sunday,16,1849.8
@fixedreturnsacademy,2026-07-31,hour,19,51,1663.6
@fixedreturnsacademy,2026-07-31,hour,17,81,1711.8
@fixedreturnsacademy,2026-07-31,hour,20,7,1768.3
@fixedreturnsacademy,2026-07-31,hour,18,55,1684.7
@fixedreturnsacademy,2026-07-31,hour,14,10,2900.2
@fixedreturnsacademy,2026-07-31,hour,16,18,626.8
@fixedreturnsacademy,2026-07-31,hour,21,3,393.3
@fixedreturnsacademy,2026-07-31,hour,15,9,693.4
@fixedreturnsacademy,2026-07-31,hour,22,2,16451.0
@fixedreturnsacademy,2026-07-31,hour,12,3,367.7
@fixedreturnsacademy,2026-07-31,hour,3,1,311.0
@fixedreturnsacademy,2026-07-31,hour,13,2,2716.5
@fixedreturnsacademy,2026-07-31,hour,11,3,651.7
@fixedreturnsacademy,2026-07-31,hour,10,1,247.0
@fixedreturnsacademy,2026-08-01,day,Thursday,39,827.4
@fixedreturnsacademy,2026-08-01,day,Tuesday,44,1145.6
@fixedreturnsacademy,2026-08-01,day,Monday,40,3234.0
@fixedreturnsacademy,2026-08-01,day,Friday,43,1723.8
@fixedreturnsacademy,2026-08-01,day,Wednesday,38,2118.2
@fixedreturnsacademy,2026-08-01,day,Saturday,26,896.0
@fixedreturnsacademy,2026-08-01,day,Sunday,16,1855.5
@fixedreturnsacademy,2026-08-01,hour,19,51,1672.5
@fixedreturnsacademy,2026-08-01,hour,17,81,1716.4
@fixedreturnsacademy,2026-08-01,hour,20,7,1773.4
@fixedreturnsacademy,2026-08-01,hour,18,55,1690.9
@fixedreturnsacademy,2026-08-01,hour,14,10,2903.7
@fixedreturnsacademy,2026-08-01,hour,16,18,627.4
@fixedreturnsacademy,2026-08-01,hour,21,3,393.7
@fixedreturnsacademy,2026-08-01,hour,15,9,694.2
@fixedreturnsacademy,2026-08-01,hour,22,2,16535.5
@fixedreturnsacademy,2026-08-01,hour,12,3,369.3
@fixedreturnsacademy,2026-08-01,hour,3,1,311.0
@fixedreturnsacademy,2026-08-01,hour,13,2,2721.5
@fixedreturnsacademy,2026-08-01,hour,11,3,652.0
@fixedreturnsacademy,2026-08-01,hour,10,1,247.0
@fixedreturnsacademy,2026-08-02,day,Thursday,39,831.5
@fixedreturnsacademy,2026-08-02,day,Tuesday,44,1151.2
@fixedreturnsacademy,2026-08-02,day,Monday,40,3243.7
@fixedreturnsacademy,2026-08-02,day,Friday,43,1730.2
@fixedreturnsacademy,2026-08-02,day,Wednesday,38,2123.9
@fixedreturnsacademy,2026-08-02,day,Saturday,26,897.1
@fixedreturnsacademy,2026-08-02,day,Sunday,16,1861.2
@fixedreturnsacademy,2026-08-02,hour,19,51,1681.2
@fixedreturnsacademy,2026-08-02,hour,17,81,1720.4
@fixedreturnsacademy,2026-08-02,hour,20,7,1781.3
@fixedreturnsacademy,2026-08-02,hour,18,55,1697.7
@fixedreturnsacademy,2026-08-02,hour,14,10,2907.1
@fixedreturnsacademy,2026-08-02,hour,16,18,627.9
@fixedreturnsacademy,2026-08-02,hour,21,3,394.7
@fixedreturnsacademy,2026-08-02,hour,15,9,694.8
@fixedreturnsacademy,2026-08-02,hour,22,2,16602.5
@fixedreturnsacademy,2026-08-02,hour,12,3,369.3
@fixedreturnsacademy,2026-08-02,hour,3,1,311.0
@fixedreturnsacademy,2026-08-02,hour,13,2,2729.5
@fixedreturnsacademy,2026-08-02,hour,11,3,653.3
@fixedreturnsacademy,2026-08-02,hour,10,1,247.0
@fixedreturnsacademy,2026-08-03,day,Sunday,17,1758.2
@fixedreturnsacademy,2026-08-03,day,Thursday,39,857.2
@fixedreturnsacademy,2026-08-03,day,Tuesday,44,1157.2
@fixedreturnsacademy,2026-08-03,day,Monday,40,3252.7
@fixedreturnsacademy,2026-08-03,day,Friday,43,1736.4
@fixedreturnsacademy,2026-08-03,day,Wednesday,38,2129.5
@fixedreturnsacademy,2026-08-03,day,Saturday,26,898.3
@fixedreturnsacademy,2026-08-03,hour,18,56,1674.4
@fixedreturnsacademy,2026-08-03,hour,19,51,1706.8
@fixedreturnsacademy,2026-08-03,hour,17,81,1724.4
@fixedreturnsacademy,2026-08-03,hour,20,7,1789.4
@fixedreturnsacademy,2026-08-03,hour,14,10,2910.2
@fixedreturnsacademy,2026-08-03,hour,16,18,628.6
@fixedreturnsacademy,2026-08-03,hour,21,3,395.0
@fixedreturnsacademy,2026-08-03,hour,15,9,696.0
@fixedreturnsacademy,2026-08-03,hour,22,2,16656.5
@fixedreturnsacademy,2026-08-03,hour,12,3,369.7
@fixedreturnsacademy,2026-08-03,hour,3,1,311.0
@fixedreturnsacademy,2026-08-03,hour,13,2,2733.5
@fixedreturnsacademy,2026-08-03,hour,11,3,654.7
@fixedreturnsacademy,2026-08-03,hour,10,1,247.0
@fixedreturnsacademy,2026-08-04,day,Monday,41,3185.6
@fixedreturnsacademy,2026-08-04,day,Sunday,17,1767.0
@fixedreturnsacademy,2026-08-04,day,Thursday,39,886.3
@fixedreturnsacademy,2026-08-04,day,Tuesday,44,1163.3
@fixedreturnsacademy,2026-08-04,day,Friday,43,1742.2
@fixedreturnsacademy,2026-08-04,day,Wednesday,38,2133.8
@fixedreturnsacademy,2026-08-04,day,Saturday,26,899.6
@fixedreturnsacademy,2026-08-04,hour,20,8,1574.9
@fixedreturnsacademy,2026-08-04,hour,18,56,1681.8
@fixedreturnsacademy,2026-08-04,hour,19,51,1733.9
@fixedreturnsacademy,2026-08-04,hour,17,81,1729.6
@fixedreturnsacademy,2026-08-04,hour,14,10,2912.2
@fixedreturnsacademy,2026-08-04,hour,16,18,629.4
@fixedreturnsacademy,2026-08-04,hour,21,3,395.0
@fixedreturnsacademy,2026-08-04,hour,15,9,697.0
@fixedreturnsacademy,2026-08-04,hour,22,2,16728.5
@fixedreturnsacademy,2026-08-04,hour,12,3,370.7
@fixedreturnsacademy,2026-08-04,hour,3,1,311.0
@fixedreturnsacademy,2026-08-04,hour,13,2,2737.5
@fixedreturnsacademy,2026-08-04,hour,11,3,655.3
@fixedreturnsacademy,2026-08-04,hour,10,1,247.0
@fixedreturnsacademy,2026-08-05,day,Tuesday,45,1143.4
@fixedreturnsacademy,2026-08-05,day,Monday,41,3198.7
@fixedreturnsacademy,2026-08-05,day,Sunday,17,1773.8
@fixedreturnsacademy,2026-08-05,day,Thursday,39,895.4
@fixedreturnsacademy,2026-08-05,day,Friday,43,1748.0
@fixedreturnsacademy,2026-08-05,day,Wednesday,38,2138.5
@fixedreturnsacademy,2026-08-05,day,Saturday,26,901.2
@fixedreturnsacademy,2026-08-05,hour,19,52,1711.9
@fixedreturnsacademy,2026-08-05,hour,20,8,1586.2
@fixedreturnsacademy,2026-08-05,hour,18,56,1688.9
@fixedreturnsacademy,2026-08-05,hour,17,81,1734.3
@fixedreturnsacademy,2026-08-05,hour,14,10,2915.5
@fixedreturnsacademy,2026-08-05,hour,16,18,630.5
@fixedreturnsacademy,2026-08-05,hour,21,3,395.3
@fixedreturnsacademy,2026-08-05,hour,15,9,697.8
@fixedreturnsacademy,2026-08-05,hour,22,2,16830.0
@fixedreturnsacademy,2026-08-05,hour,12,3,372.3
@fixedreturnsacademy,2026-08-05,hour,3,1,311.0
@fixedreturnsacademy,2026-08-05,hour,13,2,2745.5
@fixedreturnsacademy,2026-08-05,hour,11,3,656.3
@fixedreturnsacademy,2026-08-05,hour,10,1,247.0
@fixedreturnsacademy,2026-08-06,day,Wednesday,39,2090.8
@fixedreturnsacademy,2026-08-06,day,Tuesday,45,1148.4
@fixedreturnsacademy,2026-08-06,day,Monday,41,3208.2
@fixedreturnsacademy,2026-08-06,day,Sunday,17,1779.6
@fixedreturnsacademy,2026-08-06,day,Thursday,39,898.7
@fixedreturnsacademy,2026-08-06,day,Friday,43,1752.4
@fixedreturnsacademy,2026-08-06,day,Saturday,26,902.3
@fixedreturnsacademy,2026-08-06,hour,20,9,1429.9
@fixedreturnsacademy,2026-08-06,hour,19,52,1718.9
@fixedreturnsacademy,2026-08-06,hour,18,56,1694.0
@fixedreturnsacademy,2026-08-06,hour,17,81,1737.8
@fixedreturnsacademy,2026-08-06,hour,14,10,2917.7
@fixedreturnsacademy,2026-08-06,hour,16,18,631.2
@fixedreturnsacademy,2026-08-06,hour,21,3,395.3
@fixedreturnsacademy,2026-08-06,hour,15,9,698.9
@fixedreturnsacademy,2026-08-06,hour,22,2,16912.0
@fixedreturnsacademy,2026-08-06,hour,12,3,372.7
@fixedreturnsacademy,2026-08-06,hour,3,1,313.0
@fixedreturnsacademy,2026-08-06,hour,13,2,2753.0
@fixedreturnsacademy,2026-08-06,hour,11,3,658.3
@fixedreturnsacademy,2026-08-06,hour,10,1,247.0
@fixedreturnsacademy,2026-08-08,day,Friday,44,1721.5
@fixedreturnsacademy,2026-08-08,day,Thursday,40,883.7
@fixedreturnsacademy,2026-08-08,day,Wednesday,39,2102.0
@fixedreturnsacademy,2026-08-08,day,Tuesday,45,1158.6
@fixedreturnsacademy,2026-08-08,day,Monday,41,3225.7
@fixedreturnsacademy,2026-08-08,day,Sunday,17,1787.6
@fixedreturnsacademy,2026-08-08,day,Saturday,26,905.0
@fixedreturnsacademy,2026-08-08,hour,19,54,1670.7
@fixedreturnsacademy,2026-08-08,hour,20,9,1451.6
@fixedreturnsacademy,2026-08-08,hour,18,56,1704.1
@fixedreturnsacademy,2026-08-08,hour,17,81,1744.3
@fixedreturnsacademy,2026-08-08,hour,14,10,2923.2
@fixedreturnsacademy,2026-08-08,hour,16,18,632.6
@fixedreturnsacademy,2026-08-08,hour,21,3,396.0
@fixedreturnsacademy,2026-08-08,hour,15,9,701.1
@fixedreturnsacademy,2026-08-08,hour,22,2,17037.5
@fixedreturnsacademy,2026-08-08,hour,12,3,373.3
@fixedreturnsacademy,2026-08-08,hour,3,1,315.0
@fixedreturnsacademy,2026-08-08,hour,13,2,2762.0
@fixedreturnsacademy,2026-08-08,hour,11,3,660.3
@fixedreturnsacademy,2026-08-08,hour,10,1,247.0
@fixedreturnsacademy,2026-08-09,day,Friday,44,1729.1
@fixedreturnsacademy,2026-08-09,day,Thursday,40,885.9
@fixedreturnsacademy,2026-08-09,day,Wednesday,39,2106.8
@fixedreturnsacademy,2026-08-09,day,Tuesday,45,1167.2
@fixedreturnsacademy,2026-08-09,day,Monday,41,3232.6
@fixedreturnsacademy,2026-08-09,day,Sunday,17,1791.9
@fixedreturnsacademy,2026-08-09,day,Saturday,26,905.8
@fixedreturnsacademy,2026-08-09,hour,19,54,1679.1
@fixedreturnsacademy,2026-08-09,hour,20,9,1459.3
@fixedreturnsacademy,2026-08-09,hour,18,56,1711.8
@fixedreturnsacademy,2026-08-09,hour,17,81,1747.6
@fixedreturnsacademy,2026-08-09,hour,14,10,2925.1
@fixedreturnsacademy,2026-08-09,hour,16,18,633.6
@fixedreturnsacademy,2026-08-09,hour,21,3,396.0
@fixedreturnsacademy,2026-08-09,hour,15,9,702.2
@fixedreturnsacademy,2026-08-09,hour,22,2,17084.0
@fixedreturnsacademy,2026-08-09,hour,12,3,374.0
@fixedreturnsacademy,2026-08-09,hour,3,1,315.0
@fixedreturnsacademy,2026-08-09,hour,13,2,2765.5
@fixedreturnsacademy,2026-08-09,hour,11,3,661.7
@fixedreturnsacademy,2026-08-09,hour,10,1,247.0
@fixedreturnsacademy,2026-08-10,day,Sunday,18,1711.7
@fixedreturnsacademy,2026-08-10,day,Friday,44,1735.9
@fixedreturnsacademy,2026-08-10,day,Thursday,40,888.0
@fixedreturnsacademy,2026-08-10,day,Wednesday,39,2111.9
@fixedreturnsacademy,2026-08-10,day,Tuesday,45,1175.2
@fixedreturnsacademy,2026-08-10,day,Monday,41,3240.2
@fixedreturnsacademy,2026-08-10,day,Saturday,26,906.7
@fixedreturnsacademy,2026-08-10,hour,18,57,1693.5
@fixedreturnsacademy,2026-08-10,hour,19,54,1687.7
@fixedreturnsacademy,2026-08-10,hour,20,9,1464.9
@fixedreturnsacademy,2026-08-10,hour,17,81,1751.5
@fixedreturnsacademy,2026-08-10,hour,14,10,2927.0
@fixedreturnsacademy,2026-08-10,hour,16,18,634.2
@fixedreturnsacademy,2026-08-10,hour,21,3,396.0
@fixedreturnsacademy,2026-08-10,hour,15,9,702.7
@fixedreturnsacademy,2026-08-10,hour,22,2,17122.5
@fixedreturnsacademy,2026-08-10,hour,12,3,374.7
@fixedreturnsacademy,2026-08-10,hour,3,1,316.0
@fixedreturnsacademy,2026-08-10,hour,13,2,2769.5
@fixedreturnsacademy,2026-08-10,hour,11,3,663.0
@fixedreturnsacademy,2026-08-10,hour,10,1,247.0
@fixedreturnsacademy,2026-08-11,day,Monday,42,3172.4
@fixedreturnsacademy,2026-08-11,day,Sunday,18,1751.7
@fixedreturnsacademy,2026-08-11,day,Friday,44,1741.6
@fixedreturnsacademy,2026-08-11,day,Wednesday,39,2116.3
@fixedreturnsacademy,2026-08-11,day,Tuesday,45,1182.5
@fixedreturnsacademy,2026-08-11,day,Thursday,39,907.0
@fixedreturnsacademy,2026-08-11,day,Saturday,26,907.8
@fixedreturnsacademy,2026-08-11,hour,18,58,1682.0
@fixedreturnsacademy,2026-08-11,hour,19,53,1722.5
@fixedreturnsacademy,2026-08-11,hour,20,9,1469.8
@fixedreturnsacademy,2026-08-11,hour,17,81,1755.3
@fixedreturnsacademy,2026-08-11,hour,14,10,2929.7
@fixedreturnsacademy,2026-08-11,hour,16,18,634.9
@fixedreturnsacademy,2026-08-11,hour,21,3,396.0
@fixedreturnsacademy,2026-08-11,hour,15,9,703.4
@fixedreturnsacademy,2026-08-11,hour,22,2,17195.5
@fixedreturnsacademy,2026-08-11,hour,12,3,376.0
@fixedreturnsacademy,2026-08-11,hour,3,1,316.0
@fixedreturnsacademy,2026-08-11,hour,13,2,2776.5
@fixedreturnsacademy,2026-08-11,hour,11,3,663.7
@fixedreturnsacademy,2026-08-11,hour,10,1,247.0
@fixedreturnsacademy,2026-08-12,day,Tuesday,46,1163.2
@fixedreturnsacademy,2026-08-12,day,Monday,42,3181.4
@fixedreturnsacademy,2026-08-12,day,Sunday,18,1766.4
@fixedreturnsacademy,2026-08-12,day,Friday,44,1747.1
@fixedreturnsacademy,2026-08-12,day,Wednesday,39,2121.6
@fixedreturnsacademy,2026-08-12,day,Thursday,39,908.7
@fixedreturnsacademy,2026-08-12,day,Saturday,26,909.0
@fixedreturnsacademy,2026-08-12,hour,17,82,1737.6
@fixedreturnsacademy,2026-08-12,hour,18,58,1692.1
@fixedreturnsacademy,2026-08-12,hour,19,53,1729.1
@fixedreturnsacademy,2026-08-12,hour,20,9,1476.4
@fixedreturnsacademy,2026-08-12,hour,14,10,2932.9
@fixedreturnsacademy,2026-08-12,hour,16,18,635.7
@fixedreturnsacademy,2026-08-12,hour,21,3,396.7
@fixedreturnsacademy,2026-08-12,hour,15,9,704.8
@fixedreturnsacademy,2026-08-12,hour,22,2,17245.0
@fixedreturnsacademy,2026-08-12,hour,12,3,376.7
@fixedreturnsacademy,2026-08-12,hour,3,1,316.0
@fixedreturnsacademy,2026-08-12,hour,13,2,2783.5
@fixedreturnsacademy,2026-08-12,hour,11,3,664.3
@fixedreturnsacademy,2026-08-12,hour,10,1,248.0
@fixedreturnsacademy,2026-08-13,day,Wednesday,40,2073.6
@fixedreturnsacademy,2026-08-13,day,Tuesday,46,1169.6
@fixedreturnsacademy,2026-08-13,day,Monday,42,3188.4
@fixedreturnsacademy,2026-08-13,day,Sunday,18,1772.6
@fixedreturnsacademy,2026-08-13,day,Friday,44,1751.5
@fixedreturnsacademy,2026-08-13,day,Thursday,39,910.1
@fixedreturnsacademy,2026-08-13,day,Saturday,26,910.1
@fixedreturnsacademy,2026-08-13,hour,19,54,1702.5
@fixedreturnsacademy,2026-08-13,hour,17,82,1741.0
@fixedreturnsacademy,2026-08-13,hour,18,58,1699.0
@fixedreturnsacademy,2026-08-13,hour,20,9,1481.4
@fixedreturnsacademy,2026-08-13,hour,14,10,2934.6
@fixedreturnsacademy,2026-08-13,hour,16,18,636.4
@fixedreturnsacademy,2026-08-13,hour,21,3,397.0
@fixedreturnsacademy,2026-08-13,hour,15,9,705.6
@fixedreturnsacademy,2026-08-13,hour,22,2,17296.5
@fixedreturnsacademy,2026-08-13,hour,12,3,378.0
@fixedreturnsacademy,2026-08-13,hour,3,1,317.0
@fixedreturnsacademy,2026-08-13,hour,13,2,2787.5
@fixedreturnsacademy,2026-08-13,hour,11,3,664.7
@fixedreturnsacademy,2026-08-13,hour,10,1,249.0
@fixedreturnsacademy,2026-08-14,day,Thursday,40,893.0
@fixedreturnsacademy,2026-08-14,day,Wednesday,40,2079.2
